"Id","SalePrice"
1655,148402.398766667
1656,148319.803366667
1657,152276.7906
1658,154021.764666667
1659,140170.3438
1660,150786.384766667
1661,441304.974
1662,371234.3324
1663,373500.83
1664,462850.857366667
1665,322212.304733333
1666,335718.516966667
1667,353774.572633333
1668,330313.525433333
1669,302777.664066667
1670,342832.19
1671,264036.200933333
1672,462333.9892
1673,307306.9352
1674,260787.0939
1675,197095.739766667
1676,198962.315966667
1677,215754.9903
1678,466856.1621
1679,387910.271733333
1680,323988.936133333
1681,265577.097966667
1682,314329.200933333
1683,190827.809766667
1684,174217.4923
1685,175220.702033333
1686,168623.5062
1687,170357.840066667
1688,188615.5694
1689,189232.5813
1690,184552.974966667
1691,177014.469133333
1692,258907.694833333
1693,174035.503833333
1694,184273.585933333
1695,170501.884066667
1696,259712.496733333
1697,171008.046566667
1698,339976.021233333
1699,337670.234833333
1700,253020.6964
1701,269700.630966667
1702,252624.584266667
1703,252043.258433333
1704,285505.9897
1705,233537.417566667
1706,414012.580633333
1707,222875.8749
1708,216959.723533333
1709,270518.4996
1710,227075.582233333
1711,272950.2954
1712,258430.6012
1713,270300.0374
1714,221910.158333333
1715,203173.651266667
1716,178722.461166667
1717,163734.574033333
1718,138761.452233333
1719,210285.871366667
1720,249268.605833333
1721,163827.159333333
1722,134891.731033333
1723,159770.499866667
1724,208328.0518
1725,230348.465166667
1726,193559.930566667
1727,174252.296
1728,185898.7816
1729,164318.895066667
1730,160565.236566667
1731,124463.7616
1732,131060.741733333
1733,123662.979366667
1734,130807.454066667
1735,136068.531066667
1736,119350.021366667
1737,338235.8964
1738,221875.037766667
1739,276933.625466667
1740,220514.184333333
1741,195447.4265
1742,173006.6038
1743,173455.9261
1744,299494.005133333
1745,229956.695566667
1746,246831.358766667
1747,212604.644733333
1748,218131.502
1749,165766.7488
1750,150585.462033333
1751,223041.122866667
1752,122563.717066667
1753,144759.827866667
1754,203107.598033333
1755,170461.4417
1756,123959.451166667
1757,120247.026866667
1758,152505.149666667
1759,163056.2266
1760,161159.310633333
1761,153169.580033333
1762,175611.682233333
1763,167574.709566667
1764,122355.0914
1765,169727.822933333
1766,163902.8016
1767,190305.381666667
1768,143588.785833333
1769,163717.437233333
1770,143819.236
1771,136210.286866667
1772,144708.138233333
1773,140393.435166667
1774,136948.9352
1775,136017.341
1776,126894.478533333
1777,115685.500833333
1778,135467.754
1779,121307.692433333
1780,167947.729733333
1781,134661.2532
1782,103428.6395
1783,136387.891833333
1784,108221.6299
1785,115922.650366667
1786,155212.104933333
1787,158613.898333333
1788,69914.5662
1789,102038.577133333
1790,88197.2357333333
1791,177096.583533333
1792,154688.396333333
1793,140029.493
1794,142354.2509
1795,137182.533133333
1796,139364.698566667
1797,124219.313233333
1798,125025.5172
1799,119051.041166667
1800,137182.717766667
1801,127776.615866667
1802,139686.0422
1803,152039.3325
1804,140612.8593
1805,136510.505
1806,116819.8742
1807,135074.511366667
1808,122348.434666667
1809,126791.1908
1810,144224.862866667
1811,112377.236333333
1812,111474.790233333
1813,121555.356066667
1814,95840.4917000001
1815,69473.7711
1816,104914.3638
1817,136180.4569
1818,141233.436733333
1819,123445.197566667
1820,83739.2784333334
1821,120053.402433333
1822,149953.396766667
1823,62048.0211333334
1824,138703.8492
1825,145664.0445
1826,108519.534966667
1827,107486.307166667
1828,139485.698
1829,116439.139433333
1830,135087.140333333
1831,146608.802933333
1832,115777.244166667
1833,142410.586233333
1834,131742.6698
1835,142030.7408
1836,130131.84
1837,106008.410433333
1838,130939.205
1839,103226.049
1840,164750.925266667
1841,146310.5078
1842,95458.4175
1843,140913.622266667
1844,142675.213833333
1845,148619.5441
1846,153018.418233333
1847,183506.117233333
1848,76326.5165333333
1849,118229.552333333
1850,127762.8722
1851,151378.1027
1852,128290.091533333
1853,140760.134566667
1854,166193.751
1855,165953.108923809
1856,217412.375633333
1857,183356.066166667
1858,142733.343733333
1859,124166.543757143
1860,154989.1413
1861,123756.95002381
1862,258446.1191
1863,253837.863166667
1864,253837.863166667
1865,329429.6653
1866,321017.6338
1867,240644.0871
1868,288482.8828
1869,197228.114766667
1870,241080.021533334
1871,255309.7472
1872,171773.152466667
1873,226174.5375
1874,139287.7226
1875,204608.088933333
1876,199189.8674
1877,210731.8892
1878,209948.399966667
1879,133321.139466667
1880,136000.322623809
1881,245925.470566667
1882,251078.216
1883,199062.6819
1884,217070.712133333
1885,247638.0312
1886,279909.618233333
1887,208265.343266666
1888,272877.5037
1889,168972.1706
1890,133865.454766667
1891,143524.7725
1892,111955.2482
1893,133246.254666667
1894,127693.433033333
1895,147238.641266667
1896,122263.069533333
1897,127258.869066667
1898,125288.9018
1899,152528.8446
1900,152269.800866667
1901,174394.247
1902,150548.418833333
1903,218877.918333333
1904,146440.263633333
1905,196194.9322
1906,166086.733833333
1907,213634.910733333
1908,126046.1954
1909,138946.1537
1910,132518.269633333
1911,195280.266533333
1912,271226.5267
1913,149942.087266667
1914,70566.7421666667
1915,325395.700333333
1916,79461.8016
1917,246018.3986
1918,140043.825133333
1919,160918.465733333
1920,162917.2362
1921,390686.0348
1922,319813.684533333
1923,208252.689066667
1924,218759.602333333
1925,222774.788666667
1926,365559.205333333
1927,138886.567766667
1928,157936.739966667
1929,128048.574666667
1930,142421.409566667
1931,142698.292766667
1932,145922.4484
1933,181459.088533333
1934,179613.317466667
1935,176481.902433333
1936,188755.791466667
1937,181046.077233333
1938,176910.1907
1939,252615.398666667
1940,196252.3437
1941,174731.507466667
1942,189362.986566667
1943,199922.478666667
1944,325145.4676
1945,368321.0174
1946,176810.150966667
1947,304199.757166667
1948,177156.902633333
1949,231414.9366
1950,174999.773866667
1951,253799.4988
1952,225893.3401
1953,166156.837333333
1954,197103.0205
1955,147544.6434
1956,278612.218866666
1957,172684.983266667
1958,284663.792366667
1959,141798.8016
1960,119255.548566667
1961,122599.008666667
1962,95610.1747666667
1963,102738.0698
1964,112409.6361
1965,148917.896866667
1966,148336.877
1967,296187.094066667
1968,412781.420466667
1969,382243.700833333
1970,414298.488833333
1971,414980.540766667
1972,354888.4274
1973,281185.657766667
1974,321489.409233333
1975,463208.4978
1976,281019.959466667
1977,371278.2228
1978,355985.128733333
1979,336395.529166666
1980,199517.084966667
1981,339765.004366667
1982,232244.867
1983,220632.0635
1984,168897.8973
1985,215861.730033333
1986,213691.985
1987,181306.848833333
1988,179607.781233333
1989,190276.2972
1990,220317.640433333
1991,219479.9786
1992,211274.9276
1993,174617.001133333
1994,237078.255066667
1995,183395.708633333
1996,263600.528866667
1997,318468.3667
1998,347143.629666667
1999,263784.3154
2000,299413.949666667
2001,278692.5348
2002,243411.544966667
2003,257903.445333333
2004,270870.804233333
2005,229350.955766667
2006,223940.515066667
2007,246790.881933333
2008,207857.401033333
2009,195798.8607
2010,190692.754766667
2011,146332.740333333
2012,176459.546766667
2013,181832.511666667
2014,191779.975633333
2015,196525.911866667
2016,195841.350666667
2017,201304.664333333
2018,129156.322033333
2019,133345.904433333
2020,124957.2542
2021,119469.121833333
2022,181197.7619
2023,148432.9016
2024,249198.6808
2025,364406.1846
2026,184811.8335
2027,158701.7171
2028,156717.653166667
2029,176030.971033333
2030,269032.9134
2031,235836.536233333
2032,259432.476566667
2033,263339.7483
2034,165614.876166667
2035,209731.332533333
2036,185125.6317
2037,189295.525833333
2038,281965.279133333
2039,213328.76
2040,352848.524966667
2041,278442.3813
2042,208747.242333333
2043,170847.660666667
2044,184307.184133333
2045,210235.378333333
2046,144428.214966667
2047,152311.239233333
2048,137268.027633333
2049,135119.9559
2050,179000.375533333
2051,111406.4475
2052,136354.226
2053,145006.550033333
2054,96302.1097333333
2055,155999.701233333
2056,140448.846166667
2057,128852.348
2058,209891.527866667
2059,139799.879233333
2060,159928.1676
2061,163214.1834
2062,138720.95
2063,119168.615533333
2064,140118.0948
2065,122004.5305
2066,167011.4105
2067,141502.196733333
2068,138446.309966667
2069,89843.1936666667
2070,110301.3537
2071,101680.979833333
2072,137424.301533333
2073,137977.913566667
2074,168111.824866667
2075,147788.834333333
2076,123057.260933333
2077,148373.266966667
2078,131020.451
2079,132983.048666667
2080,119181.846733333
2081,126513.008466667
2082,132819.8779
2083,142465.596033333
2084,114154.289866667
2085,134844.971
2086,123626.953533333
2087,121036.629333333
2088,113563.620733333
2089,89357.7625999999
2090,131081.766866667
2091,121108.329266667
2092,129153.464933333
2093,135628.496733333
2094,122170.508966667
2095,144179.373533333
2096,91556.5917666667
2097,101897.084666667
2098,141047.101833333
2099,68612.4634
2100,116319.663933333
2101,124957.7904
2102,135647.504133333
2103,107594.9096
2104,135693.1701
2105,129827.040733333
2106,82203.7706
2107,191166.731233333
2108,117481.018766667
2109,118099.689666667
2110,128045.7382
2111,150495.737733333
2112,144877.672433333
2113,123879.217866667
2114,116933.315433333
2115,152793.0566
2116,114259.2519
2117,148030.0811
2118,123313.5616
2119,112466.725566667
2120,119262.171533333
2121,95452.6871
2122,106463.673566667
2123,96847.3934333333
2124,165718.6207
2125,134813.954466667
2126,156594.836466667
2127,150310.7534
2128,132493.429733333
2129,104964.474066667
2130,143046.619066667
2131,149847.926533333
2132,116364.164766667
2133,116289.7061
2134,122564.448466667
2135,103928.900466667
2136,85967.4791333333
2137,125756.738133333
2138,139731.302533333
2139,153334.3844
2140,136240.269333333
2141,141153.123366667
2142,139914.1105
2143,144259.737
2144,128367.096866667
2145,134939.3045
2146,154190.122833333
2147,186900.1575
2148,138009.612466667
2149,146435.975566667
2150,218960.1543
2151,117761.192833333
2152,157795.923733333
2153,160098.246833333
2154,110483.150433333
2155,134504.5227
2156,238583.5607
2157,233672.215333333
2158,230304.105466667
2159,209754.018266667
2160,174755.121966667
2161,251305.200033333
2162,371717.1741
2163,328822.591033333
2164,246458.700266667
2165,191764.537233333
2166,144286.140466667
2167,209844.222933333
2168,208549.552233333
2169,194279.4712
2170,219298.274933333
2171,149996.3023
2172,143384.5141
2173,166626.907366667
2174,231688.819333333
2175,292400.922333333
2176,310368.233866667
2177,249925.908166667
2178,219554.1344
2179,145482.623933333
2180,219360.830866667
2181,194770.206266667
2182,225850.237833333
2183,194408.002566667
2184,131923.0134
2185,132958.460333333
2186,140759.447133333
2187,145528.325033333
2188,150388.2412
2189,200715.849833333
2190,86704.1584666667
2191,89515.2966
2192,97493.7112
2193,101318.836733333
2194,101180.974033333
2195,114237.422333333
2196,119804.2448
2197,109848.350466667
2198,149880.2798
2199,162629.5854
2200,151976.803033333
2201,147380.5042
2202,199272.950266667
2203,171708.364366667
2204,186646.9921
2205,134728.6696
2206,145180.667666667
2207,222395.780066667
2208,230125.0125
2209,212903.0702
2210,130081.985
2211,110373.719633333
2212,113348.9414
2213,106012.323233333
2214,146428.472333333
2215,102737.742133333
2216,147372.4886
2217,84738.5059
2218,95083.7337
2219,82528.5985
2220,83159.2757
2221,325362.502433333
2222,259736.644433333
2223,260253.966966667
2224,211160.4772
2225,139613.440733333
2226,180006.955166667
2227,202221.591633333
2228,276375.117266667
2229,237372.122833333
2230,167654.732433333
2231,216716.803566667
2232,187596.210166667
2233,184665.830366667
2234,243688.014433333
2235,223326.162966667
2236,274651.2609
2237,342866.030366667
2238,200180.7404
2239,116412.032133333
2240,160158.185233333
2241,156348.500533333
2242,135130.3284
2243,133340.743233333
2244,95841.1462
2245,95912.0339
2246,147145.7634
2247,104204.8473
2248,125729.9815
2249,127579.540466667
2250,132992.164766667
2251,130658.6634
2252,169292.109266667
2253,164704.774333333
2254,178058.241166667
2255,191128.558933333
2256,181496.799833333
2257,206453.8806
2258,171643.885933333
2259,179580.059933333
2260,162819.959466667
2261,186060.8126
2262,202621.7173
2263,339750.275766667
2264,437511.5863
2265,180403.9914
2266,278398.084633333
2267,361570.404366667
2268,376381.077433333
2269,163169.860833333
2270,178891.730966667
2271,227865.3513
2272,204397.008266667
2273,167344.1027
2274,175253.4077
2275,173662.946966667
2276,179364.424733333
2277,197606.054133333
2278,153079.1553
2279,127759.558466667
2280,121389.730566667
2281,173847.4999
2282,178939.396566667
2283,98978.7453
2284,112842.8517
2285,148599.7328
2286,131148.168733333
2287,343506.719366667
2288,281547.170666667
2289,379563.474766667
2290,414408.184933333
2291,329838.5565
2292,404650.688233333
2293,457933.373733333
2294,383990.010966667
2295,442741.438866667
2296,286335.304366667
2297,324617.233666667
2298,335491.165166667
2299,373911.075466667
2300,325958.735066666
2301,296911.321866667
2302,248142.122933333
2303,253968.178833333
2304,257531.389533333
2305,194862.126633333
2306,197077.913333333
2307,194449.727633333
2308,224524.416366667
2309,278782.236466667
2310,225930.602233333
2311,202734.607266667
2312,177580.373466667
2313,176494.496766667
2314,178596.7722
2315,174538.178933333
2316,201805.5683
2317,179656.147933333
2318,176529.396066667
2319,177218.976166667
2320,178567.038366667
2321,242538.347333333
2322,170044.967366667
2323,177319.165366667
2324,170766.543266667
2325,211945.180866667
2326,167428.352066667
2327,214639.3608
2328,220878.617966667
2329,183628.834466667
2330,178155.7016
2331,345680.9328
2332,376126.731866667
2333,311257.544533333
2334,268359.937066667
2335,265426.052066667
2336,326287.3947
2337,203571.545633333
2338,275417.0193
2339,235714.122433333
2340,363569.8329
2341,220964.8657
2342,237620.632066667
2343,224250.4039
2344,237105.616
2345,241170.1744
2346,216955.229866667
2347,199494.654433333
2348,231190.427133333
2349,182640.992266667
2350,292267.804
2351,260850.100733333
2352,245657.582033333
2353,255371.444866667
2354,130764.8402
2355,151593.697566667
2356,153856.514666667
2357,198633.650366667
2358,198386.339
2359,131379.4735
2360,123675.3753
2361,136837.748666667
2362,258112.0458
2363,139021.9446
2364,151863.5211
2365,217044.604233333
2366,193012.6819
2367,227552.391966667
2368,209401.198866667
2369,226484.983966667
2370,175163.256733333
2371,173823.5522
2372,190122.7229
2373,259541.977533333
2374,286868.6793
2375,244800.239633333
2376,271130.108133333
2377,332427.6418
2378,151038.690966667
2379,210739.963733333
2380,153223.322
2381,165498.4109
2382,189669.2913
2383,202528.864933333
2384,233993.4781
2385,159825.670833333
2386,146559.525
2387,139044.195333333
2388,109523.0847
2389,133281.1944
2390,147051.172666667
2391,136452.560833333
2392,114449.145666667
2393,160196.0186
2394,147635.278733333
2395,186025.126133333
2396,148998.3747
2397,189534.293933333
2398,128065.677933333
2399,71768.5603666667
2400,66974.6118
2401,119555.933366667
2402,138162.2316
2403,133090.611333333
2404,154395.9347
2405,160891.662933333
2406,135717.946033333
2407,130320.068633333
2408,141185.688033333
2409,138320.061166667
2410,163236.0935
2411,123922.507266667
2412,152147.7251
2413,138557.745433333
2414,140688.189233333
2415,131772.053533333
2416,127170.3011
2417,131474.473266667
2418,126227.293
2419,132305.262633333
2420,128593.177533333
2421,150339.705266667
2422,113922.8611
2423,128711.089333333
2424,145321.285066667
2425,204863.5893
2426,127436.360133333
2427,135116.614633333
2428,163785.2805
2429,118328.833466667
2430,131912.646233333
2431,129693.015633333
2432,135924.112
2433,144457.298766667
2434,142974.287166667
2435,151297.898466667
2436,110383.358533333
2437,114219.185833333
2438,125867.6154
2439,113036.116566667
2440,120364.902966667
2441,104603.3053
2442,106753.478066667
2443,116404.9504
2444,128329.6
2445,95495.2628
2446,130318.8101
2447,191526.4914
2448,145013.539533333
2449,113297.796233333
2450,143002.9491
2451,135277.956533333
2452,193926.8925
2453,101668.181066667
2454,130965.288333333
2455,117715.251466667
2456,137370.8295
2457,123259.0275
2458,123547.296033333
2459,114048.5182
2460,135901.0059
2461,120610.207133333
2462,134056.796366667
2463,122613.636066667
2464,150275.185166667
2465,135611.278033333
2466,119228.784766667
2467,143820.2554
2468,94744.2922333334
2469,96913.7754
2470,183179.779266667
2471,180223.935766667
2472,160162.702133333
2473,120065.7193
2474,103522.5713
2475,202628.2558
2476,120863.042866667
2477,132073.221933333
2478,159644.160266667
2479,121418.305266667
2480,143366.555466667
2481,129040.335433333
2482,134191.069966667
2483,117826.011566667
2484,126584.7532
2485,126073.224433333
2486,153785.6675
2487,189086.264
2488,144683.7762
2489,150420.869066667
2490,150387.943066667
2491,102440.475033333
2492,191158.226333333
2493,148079.497333333
2494,157213.9386
2495,104567.2634
2496,226382.319733333
2497,142663.6592
2498,120672.0116
2499,93261.9481
2500,136622.144966667
2501,133543.1003
2502,142071.201066667
2503,105607.0076
2504,179949.135466667
2505,218185.955866667
2506,255943.224
2507,294967.481533333
2508,255184.0573
2509,220687.8763
2510,229470.322366667
2511,186406.440166667
2512,214567.8554
2513,216880.576933333
2514,233757.1598
2515,148733.806133333
2516,170552.8383
2517,135093.504133333
2518,145192.826066667
2519,226301.9157
2520,206236.064
2521,194565.3168
2522,220706.6883
2523,131097.9334
2524,143103.2495
2525,145676.547266667
2526,141859.808066667
2527,123381.336466667
2528,129843.166533333
2529,135424.9164
2530,127204.397566667
2531,241272.023133333
2532,229272.695133333
2533,200202.368266667
2534,235030.2647
2535,276570.599033333
2536,228453.603833333
2537,221349.362066667
2538,181885.4521
2539,185683.5686
2540,178962.3827
2541,179634.384533333
2542,173359.695666667
2543,129886.539566667
2544,127492.9141
2545,133207.125133333
2546,142212.924333333
2547,133038.154066667
2548,147045.130866667
2549,158805.973433333
2550,359556.034233334
2551,143990.601166667
2552,121953.0364
2553,87358.7746666667
2554,114631.3464
2555,113979.536033333
2556,109079.9352
2557,115538.0222
2558,161691.606366667
2559,150147.3378
2560,146804.615933333
2561,147203.054533333
2562,155819.332966667
2563,161585.881566667
2564,183754.3477
2565,146656.986133333
2566,173361.2612
2567,141209.2347
2568,198302.781733333
2569,194251.842866667
2570,129822.294
2571,197572.6608
2572,165801.408866667
2573,219340.728533333
2574,285954.9972
2575,127038.023733333
2576,133712.866766667
2577,153443.406066667
2578,98168.9865999999
2579,82274.9470666667
2580,129849.893366667
2581,132408.9873
2582,116245.009233333
2583,275148.6708
2584,160640.191066667
2585,195531.942566667
2586,200396.001866667
2587,190372.315833333
2588,144861.9714
2589,145295.1211
2590,218651.160533333
2591,218387.3102
2592,225420.593733333
2593,255653.537733333
2594,177774.530866667
2595,205429.450866667
2596,328764.009866667
2597,197808.037933333
2598,267046.463966667
2599,316569.861566667
2600,162467.5762
2601,139203.559566667
2602,86845.1336
2603,92087.0227
2604,89132.7405666667
2605,86780.2923666667
2606,149095.7499
2607,175751.4744
2608,187655.254866667
2609,163800.8816
2610,116534.5266
2611,149267.628166667
2612,151839.3137
2613,128277.708966667
2614,126436.546566667
2615,149614.798766667
2616,140543.360333333
2617,173044.6598
2618,177173.4265
2619,196908.1686
2620,185472.086266667
2621,184337.711866667
2622,189349.5392
2623,243614.1873
2624,268423.4103
2625,308502.789433333
2626,168575.287633333
2627,179468.205233333
2628,417007.8746
2629,497656.182533333
2630,346727.378
2631,442636.2721
2632,410009.530066666
2633,296754.462033333
2634,383347.877
2635,160720.2615
2636,193234.331766667
2637,178830.3984
2638,253322.3462
2639,183813.369566667
2640,157377.633
2641,112012.611166667
2642,185883.391233333
2643,103468.460833333
2644,134807.785433333
2645,100802.409566667
2646,93390.8084333333
2647,99588.5248666667
2648,139418.508
2649,144278.546733333
2650,148011.019433333
2651,149144.5113
2652,424221.2697
2653,263341.5479
2654,265886.962733333
2655,371797.062766666
2656,327807.853433333
2657,320868.156166667
2658,282702.9852
2659,305820.153833333
2660,326774.614533333
2661,346713.021933333
2662,359307.581366667
2663,289703.8399
2664,275905.805566667
2665,320843.4933
2666,286549.7678
2667,171874.400233333
2668,178003.582766667
2669,176477.802566667
2670,272001.679266667
2671,179038.408133333
2672,182207.345966667
2673,209242.2809
2674,210947.6859
2675,169053.3411
2676,186299.550633333
2677,197605.643733333
2678,248993.532333333
2679,288692.123766667
2680,278737.882166667
2681,387664.130166667
2682,325319.552466667
2683,503776.5492
2684,307400.264666667
2685,335760.987966667
2686,259131.5078
2687,309547.9609
2688,230135.965666667
2689,210045.8377
2690,412946.4161
2691,197695.517366667
2692,138106.425766667
2693,190945.286133333
2694,136141.681333333
2695,192582.557066667
2696,185937.032133333
2697,193085.015233333
2698,199766.600166667
2699,182773.3729
2700,169877.4757
2701,161605.474
2702,122675.6538
2703,133225.655433333
2704,143249.973866667
2705,128945.752133333
2706,122577.303433333
2707,128480.2992
2708,133750.551533333
2709,111833.036333333
2710,124999.277833333
2711,270156.2199
2712,360796.5701
2713,175342.9941
2714,150707.1721
2715,172819.7505
2716,156816.1745
2717,193589.3845
2718,237524.671266667
2719,162230.927766667
2720,165310.1088
2721,141442.304933333
2722,163064.051466667
2723,145761.902133333
2724,130727.533033333
2725,135702.015166667
2726,147873.251566667
2727,161780.077766667
2728,162415.352133333
2729,156213.769566667
2730,144202.511
2731,123917.568433333
2732,121429.016966667
2733,159285.539466667
2734,151386.305333333
2735,135280.2083
2736,147099.220733333
2737,124966.102466667
2738,133056.493033333
2739,160102.625266667
2740,135113.676233333
2741,149408.569266667
2742,154880.059166667
2743,150670.464566667
2744,147378.551133333
2745,138406.654
2746,132605.8705
2747,153835.447533333
2748,133183.8185
2749,134876.3995
2750,135089.3406
2751,128232.358566667
2752,205616.623233333
2753,149865.5399
2754,201151.045866667
2755,124448.6631
2756,97265.1942333333
2757,91212.6797333333
2758,94865.8825666667
2759,151494.304566667
2760,137597.489033333
2761,150378.646766667
2762,146399.018166667
2763,171218.000333333
2764,165881.513366667
2765,230329.100233333
2766,140203.6066
2767,91507.8974666667
2768,128294.348433333
2769,134774.913933333
2770,146724.461233333
2771,118283.8898
2772,121843.4582
2773,157504.802866667
2774,137777.578533333
2775,130726.0896
2776,137447.2564
2777,145317.642233333
2778,114322.8531
2779,139966.120633333
2780,104362.392533333
2781,101395.982333333
2782,100890.223233333
2783,108343.974766667
2784,125922.487533333
2785,138708.328133333
2786,81204.6881666666
2787,116050.7187
2788,87352.5870333333
2789,163135.891866667
2790,99937.2970666666
2791,118066.512566667
2792,79298.4157666667
2793,163685.1405
2794,111578.956433333
2795,119801.337
2796,99505.4991333333
2797,173416.2934
2798,116806.999433333
2799,124524.035933333
2800,81931.4579666667
2801,110789.8923
2802,137290.121266667
2803,146670.699366667
2804,144761.0893
2805,101927.596933333
2806,99467.2921666666
2807,150932.9814
2808,149949.620933333
2809,137180.8422
2810,136467.038633333
2811,159358.081966667
2812,147558.134366667
2813,153957.571966667
2814,154740.713766667
2815,107747.203966667
2816,239619.974633333
2817,159923.941066667
2818,133378.126533333
2819,180108.502166667
2820,141417.427966667
2821,112962.811333333
2822,179380.7038
2823,224167.7
2824,172095.401866667
2825,150246.040433333
2826,130793.418933333
2827,135658.6648
2828,229873.190033333
2829,194849.6619
2830,233015.5482
2831,189673.930433333
2832,234845.4508
2833,289491.759
2834,216398.578666667
2835,218049.4894
2836,193898.202633333
2837,173177.8749
2838,146965.979933333
2839,181151.6307
2840,194198.797
2841,202814.466333333
2842,220364.9298
2843,157686.741366667
2844,163268.033766667
2845,124351.065333333
2846,211545.3702
2847,200965.021366667
2848,210725.5373
2849,211702.638133333
2850,271352.3784
2851,229228.309533333
2852,227740.154433333
2853,232382.004266667
2854,139359.893666667
2855,201614.289366667
2856,208420.1881
2857,187804.003466667
2858,198789.194933333
2859,136011.732466667
2860,125714.0626
2861,132260.488533333
2862,187289.1082
2863,121631.978733333
2864,235003.619433333
2865,142324.507333333
2866,133918.269180952
2867,97557.7500666667
2868,112959.2866
2869,124797.3783
2870,151184.154266667
2871,105789.686733333
2872,66343.1882
2873,108347.259233333
2874,137177.4045
2875,124658.4454
2876,157009.288366667
2877,140620.616466667
2878,178300.153633333
2879,139512.438666667
2880,116300.808033333
2881,161865.045166667
2882,174612.245466667
2883,185166.543566667
2884,182128.849566667
2885,182462.286366667
2886,216475.506333333
2887,101791.245766667
2888,125695.326066667
2889,64822.3553333333
2890,85940.9904
2891,138206.973866667
2892,65035.5876
2893,105750.740766667
2894,66416.5164333333
2895,305832.707933333
2896,282720.4963
2897,185290.274133333
2898,150391.113
2899,215070.474566667
2900,160196.237366667
2901,206891.157166667
2902,193616.985966667
2903,332661.1801
2904,342906.969133333
2905,123509.751166667
2906,197032.756433333
2907,115643.760066667
